Zaman (s),Toplam Kuyruk Uzunlugu,Toplam Islenen Request,S1_Kuyruk,S1_CPU,S2_Kuyruk,S2_CPU,S3_Kuyruk,S3_CPU,S4_Kuyruk,S4_CPU,Ortalama_CPU_Kullanimi,Ortalama_Bekleme_Suresi
147.00000000001128,6719,13502,4475,80.81097850840388,1772,84.5687677142558,467,83.29039823563186,5,84.52986197488649,83.30000160829451,13.206836024295075
148.00000000001037,6801,13586,4519,84.83801541282199,1787,80.31535655273655,480,84.24948886567071,15,80.44649326298229,82.46233852355289,13.249076991022529
149.00000000000946,6854,13684,4558,84.78530953721709,1808,82.67231643572578,482,84.51626244582742,6,82.08319830503716,83.51427168095186,13.340846974571184
150.00000000000855,6920,13777,4605,81.30655300992505,1820,84.76721660867283,495,81.45811061947991,0,83.68702296535722,82.80472580085875,13.454237497280396
151.00000000000765,6987,13855,4638,84.73877239226285,1841,84.13459460194318,505,84.08855026997936,3,83.62709093132067,84.14725204887651,13.484215806570322
152.00000000000674,7027,13958,4665,84.4726961115832,1859,84.46164335752552,502,82.66198409669832,1,83.95104582041293,83.886842346555,13.611118355067472
153.00000000000583,7092,14051,4713,84.64305171870522,1878,84.51543071049605,501,84.80063648508028,0,82.30235036507273,84.06536731983857,13.648091950753075
154.00000000000492,7156,14136,4760,84.58818603942672,1898,84.67613410591,498,84.35479026310871,0,83.69603951882382,84.32878748181732,13.66506083758001
155.000000000004,7225,14229,4808,84.79365289992857,1914,84.14532946523418,502,82.66536676501812,1,82.62821514482062,83.55814106875037,13.766509241691665
156.0000000000031,7280,14328,4847,83.49175063834082,1934,83.48039064160139,497,83.70924977052474,2,82.72355456825373,83.35123640468017,13.849417922950186
157.0000000000022,7329,14437,4871,82.87604202754902,1954,84.50089534745668,504,78.71295392640549,0,82.55704972211909,82.16173525588258,13.934641546029644
158.00000000000128,7389,14524,4911,84.56539301255744,1976,84.61835794025686,497,84.50768301299324,5,82.55577813926391,84.06180302626785,14.017639080145244
159.00000000000037,7459,14616,4958,83.22505978651677,1996,84.33212046550419,500,83.96187520448272,5,81.37788715731375,83.22423565345436,14.10581007115689
160.00999999999945,7526,14706,5002,81.9054261348006,2028,84.86862212650743,494,84.37684974823812,2,84.18935061552851,83.83506215626866,14.182819937442462
161.00999999999854,7586,14808,5040,82.42901544429905,2041,83.68918840698963,502,83.1810156514681,3,82.08593102624629,82.84628763225076,14.275911669369819
162.00999999999763,7646,14904,5070,83.35600336741352,2061,83.47285344991073,511,84.541127505995,4,84.70337418136212,84.01833962617035,14.38187600644309
163.00999999999672,7715,14989,5116,84.49906288355658,2081,84.89712846337281,513,84.59150108989081,5,84.83531697341155,84.70575235255794,14.435502034827364
164.0099999999958,7786,15076,5149,84.90435943540031,2100,83.5574357455355,528,84.81937619343377,9,81.55651361140929,83.70942124644472,14.531315335634579
165.0099999999949,7860,15172,5197,83.8009114072624,2119,83.85316934686495,536,81.84624636590462,8,84.72179488118023,83.55553050030305,14.632579752176795
166.009999999994,7928,15265,5241,84.58718424721233,2134,83.97166991060233,545,83.66844339813768,8,84.10570067759963,84.08324955838799,14.718119882084874
167.00999999999308,8000,15345,5286,84.97142565892952,2158,84.80750097422813,553,84.92898337247634,3,82.74851725362272,84.36410681481418,14.78181948517596
168.00999999999217,8059,15443,5320,84.46510349863738,2181,83.11589379698968,554,84.51313481694305,4,84.83023189709975,84.23109100241746,14.907179304540858
169.00999999999127,8103,15543,5355,84.75692214809588,2184,84.51275023659501,562,80.79742430239247,2,84.70292223987602,83.69250473173985,14.975598018402096
170.00999999999036,8173,15637,5397,84.80121745331058,2200,84.65682681938745,575,84.89971961529211,1,81.01996244860463,83.8444315841487,15.049201892947695
171.00999999998945,8237,15721,5429,84.60709315034258,2221,84.81591151345668,582,84.2279422266203,5,82.85513527522977,84.12652054141233,15.127750779213953
172.00999999998854,8311,15817,5473,83.11405162210082,2246,83.21004338358004,591,80.60735545327593,1,83.40208948667926,82.58338498640902,15.196273629640384
173.00999999998763,8343,15915,5502,84.72801377107255,2253,83.81419195748867,586,84.40045092654329,2,83.95994193023061,84.22564964633378,15.318896638392768
174.00999999998672,8413,16002,5545,83.38194426938813,2266,84.44869066965475,594,83.38441766863131,8,84.6695107543138,83.971140840497,15.460381827272839
175.0099999999858,8470,16100,5582,84.23553894535647,2284,84.84487927168631,599,83.08835379666935,5,82.8804729482724,83.76231124049613,15.563034782609881
176.0099999999849,8546,16194,5630,84.38533457342959,2302,82.9485088452077,614,82.2099781616361,0,83.4938441618474,83.2594164355302,15.650144497963339
177.009999999984,8577,16297,5649,83.94157384840328,2312,84.55275487866562,613,82.39740234330063,3,83.83361708800277,83.68133703959307,15.765516352704
178.00999999998308,8641,16389,5682,84.49953215928304,2329,84.9023191892789,626,84.55769287925615,4,84.50556777781277,84.61627800140772,15.89628470315554
